[2024-04-19 12:43:50] [FINE   ] START EXECUTION
 
[2024-04-19 12:43:51] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-19 12:44:06] [FINE   ] Device: Google sdk_gphone64_x86_64 
[2024-04-19 12:44:06] [FINE   ] Platform: ANDROID 12 
[2024-04-19 12:44:06] [FINE   ] API Level: 31
 
[2024-04-19 12:44:07] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:44:07] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-19 12:44:07] [FINE   ] Start: Click on section: Headlines 
[2024-04-19 12:44:08] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-19 12:44:10] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-19 12:44:10] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-19 12:44:11] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:44:11] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-19 12:44:11] [FINE   ] Start: Click on section: UI 
[2024-04-19 12:44:14] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-19 12:44:18] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-19 12:44:18] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-19 12:44:19] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:44:19] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-19 12:44:19] [FINE   ] Start: Click on section: Compose 
[2024-04-19 12:44:25] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-19 12:44:26] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-19 12:44:26] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2024-04-19 12:44:26] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:44:26] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2024-04-19 12:44:26] [FINE   ] Start: Click on Settings 
[2024-04-19 12:44:29] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2024-04-19 12:44:31] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2024-04-19 12:44:33] [FINE   ] END EXECUTION
 
