[2023-03-10 10:38:13] [FINE   ] START EXECUTION
 
[2023-03-10 10:38:15] [FINE   ] Appium driver located in: http://127.0.0.1:4723/wd/hub 
[2023-03-10 10:38:45] [FINE   ] Device: Google Android SDK built for x86 
[2023-03-10 10:38:45] [FINE   ] Platform: Android 10 
[2023-03-10 10:38:45] [FINE   ] API Level: 29
 
[2023-03-10 10:38:45] [FINE   ] Device UDID: null 
[2023-03-10 10:38:45] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2023-03-10 10:38:48] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:38:48] [FINE   ] ----STEP----: I_CLICK_ON 
[2023-03-10 10:38:48] [FINE   ] Start: Click on section: Headlines 
[2023-03-10 10:38:50] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2023-03-10 10:38:51] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2023-03-10 10:38:51] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2023-03-10 10:38:53] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:38:53] [FINE   ] ----STEP----: I_CLICK_ON 
[2023-03-10 10:38:53] [FINE   ] Start: Click on section: UI 
[2023-03-10 10:38:55] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2023-03-10 10:38:55] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2023-03-10 10:38:55] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2023-03-10 10:38:57] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:38:57] [FINE   ] ----STEP----: I_CLICK_ON 
[2023-03-10 10:38:57] [FINE   ] Start: Click on section: Compose 
[2023-03-10 10:38:59] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2023-03-10 10:38:59] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2023-03-10 10:38:59] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2023-03-10 10:39:04] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:39:04] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2023-03-10 10:39:04] [FINE   ] Start: Click on Settings 
[2023-03-10 10:39:07] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2023-03-10 10:39:08] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2023-03-10 10:39:09] [FINE   ] END EXECUTION
 
