[2023-03-10 10:41:31] [FINE   ] START EXECUTION
 
[2023-03-10 10:41:32] [FINE   ] Appium driver located in: http://127.0.0.1:4723/wd/hub 
[2023-03-10 10:41:39] [FINE   ] Device: Google Android SDK built for x86 
[2023-03-10 10:41:39] [FINE   ] Platform: Android 10 
[2023-03-10 10:41:39] [FINE   ] API Level: 29
 
[2023-03-10 10:41:39] [FINE   ] Device UDID: null 
[2023-03-10 10:41:39] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2023-03-10 10:41:40] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:41:40] [FINE   ] ----STEP----: I_CLICK_ON 
[2023-03-10 10:41:40] [FINE   ] Start: Click on section: Headlines 
[2023-03-10 10:41:42] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2023-03-10 10:41:42] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2023-03-10 10:41:42] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2023-03-10 10:41:43] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:41:43] [FINE   ] ----STEP----: I_CLICK_ON 
[2023-03-10 10:41:43] [FINE   ] Start: Click on section: UI 
[2023-03-10 10:41:45] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2023-03-10 10:41:45] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2023-03-10 10:41:45] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2023-03-10 10:41:46] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:41:46] [FINE   ] ----STEP----: I_CLICK_ON 
[2023-03-10 10:41:46] [FINE   ] Start: Click on section: Compose 
[2023-03-10 10:41:48] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2023-03-10 10:41:48] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2023-03-10 10:41:48] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2023-03-10 10:41:50] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2023-03-10 10:41:50] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2023-03-10 10:41:50] [FINE   ] Start: Click on Settings 
[2023-03-10 10:41:51] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2023-03-10 10:41:52] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2023-03-10 10:41:52] [FINE   ] END EXECUTION
 
