[2024-04-30 14:44:43] [FINE   ] START EXECUTION
 
[2024-04-30 14:44:44] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-30 14:45:00] [FINE   ] Device: Google sdk_gphone64_x86_64 
[2024-04-30 14:45:00] [FINE   ] Platform: ANDROID 12 
[2024-04-30 14:45:00] [FINE   ] API Level: 31
 
[2024-04-30 14:45:02] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-30 14:45:02] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-30 14:45:02] [FINE   ] Start: Click on section: Headlines 
[2024-04-30 14:45:03] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-30 14:45:06] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-30 14:45:06] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2024-04-30 14:45:06] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-30 14:45:06] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2024-04-30 14:45:06] [FINE   ] Start: Click on Settings 
[2024-04-30 14:45:08] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2024-04-30 14:45:13] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2024-04-30 14:45:17] [FINE   ] END EXECUTION
 
