[2025-02-13 13:49:57] [FINE   ] START EXECUTION
 
[2025-02-13 13:49:58] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2025-02-13 13:50:11] [FINE   ] Device: Google sdk_gphone64_x86_64 
[2025-02-13 13:50:11] [FINE   ] Platform: ANDROID 12 
[2025-02-13 13:50:11] [FINE   ] API Level: 31
 
[2025-02-13 13:50:12] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2025-02-13 13:50:12] [FINE   ] ----STEP----: I_CLICK_ON 
[2025-02-13 13:50:12] [FINE   ] Start: Click on section: Headlines 
[2025-02-13 13:50:13] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2025-02-13 13:50:15] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2025-02-13 13:50:15] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2025-02-13 13:50:15] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2025-02-13 13:50:15] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2025-02-13 13:50:15] [FINE   ] Start: Click on Settings 
[2025-02-13 13:50:18] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2025-02-13 13:50:21] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2025-02-13 13:50:23] [FINE   ] END EXECUTION
 
