[2024-04-30 14:57:17] [FINE   ] START EXECUTION
 
[2024-04-30 14:57:18] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-30 14:57:34] [FINE   ] Device: Google sdk_gphone64_x86_64 
[2024-04-30 14:57:34] [FINE   ] Platform: ANDROID 12 
[2024-04-30 14:57:34] [FINE   ] API Level: 31
 
[2024-04-30 14:57:36] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-30 14:57:36] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-30 14:57:36] [FINE   ] Start: Click on section: Headlines 
[2024-04-30 14:57:37] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-30 14:57:39] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-30 14:57:39] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2024-04-30 14:57:40] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-30 14:57:40] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2024-04-30 14:57:40] [FINE   ] Start: Click on Settings 
[2024-04-30 14:57:44] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2024-04-30 14:57:46] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2024-04-30 14:57:48] [FINE   ] END EXECUTION
 
