[2024-04-19 12:38:21] [FINE   ] START EXECUTION
 
[2024-04-19 12:38:22] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-19 12:38:36] [FINE   ] Device: Google sdk_gphone64_x86_64 
[2024-04-19 12:38:36] [FINE   ] Platform: ANDROID 12 
[2024-04-19 12:38:36] [FINE   ] API Level: 31
 
[2024-04-19 12:38:37] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:38:37] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-19 12:38:37] [FINE   ] Start: Click on section: Headlines 
[2024-04-19 12:38:38] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-19 12:38:40] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-19 12:38:40] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-19 12:38:41] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:38:41] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-19 12:38:41] [FINE   ] Start: Click on section: UI 
[2024-04-19 12:38:44] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-19 12:38:47] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-19 12:38:47] [FINE   ] START SCENARIO EXECUTION: Done unlocked 
[2024-04-19 12:38:47] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:38:47] [FINE   ] ----STEP----: I_CLICK_ON 
[2024-04-19 12:38:47] [FINE   ] Start: Click on section: Compose 
[2024-04-19 12:38:50] [FINE   ] ----STEP----: DONE_UNLOCKED 
[2024-04-19 12:38:51] [FINE   ] END SCENARIO EXECUTION: Done unlocked

 
[2024-04-19 12:38:51] [FINE   ] START SCENARIO EXECUTION: Settings displayed 
[2024-04-19 12:38:51] [FINE   ] ----STEP----: I_OPEN_THE_APP 
[2024-04-19 12:38:51] [FINE   ] ----STEP----: I_CLICK_ON_SETTINGS 
[2024-04-19 12:38:51] [FINE   ] Start: Click on Settings 
[2024-04-19 12:38:54] [FINE   ] ----STEP----: SECTIONS_IN_SETTINGS 
[2024-04-19 12:38:56] [FINE   ] END SCENARIO EXECUTION: Settings displayed

 
[2024-04-19 12:38:59] [FINE   ] END EXECUTION
 
